"","subject_id","rt","time_elapsed","prolific_id","cb","study_id","session_id","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","comments","rowtype","trialtype"
"943","auur0vu0hb",14744,721682,"614a4492903df4380cb1a0c2",1,"668582e30cf76773d7ac09c4","66858884763565064cf70cfc","80%","50%","10%","50%","job",0,0,0,1,"The candidate did not have skill A",NA,"stim","d1"
"944","auur0vu0hb",5591,743020,"614a4492903df4380cb1a0c2",1,"668582e30cf76773d7ac09c4","66858884763565064cf70cfc","80%","50%","10%","50%","job",1,0,1,1,"The candidate had skill A",NA,"stim","d5"
"945","auur0vu0hb",8596,771113,"614a4492903df4380cb1a0c2",0,"668582e30cf76773d7ac09c4","66858884763565064cf70cfc","50%","10%","50%","80%","cook",0,0,0,0,"The chef did not complete the main dish",NA,"stim","c1"
"946","auur0vu0hb",3015,833994,"614a4492903df4380cb1a0c2",0,"668582e30cf76773d7ac09c4","66858884763565064cf70cfc","10%","50%","80%","50%","group",0,1,0,1,"The postdoc did not talk about the paper",NA,"stim","d2"
"947","auur0vu0hb",3684,878193,"614a4492903df4380cb1a0c2",0,"668582e30cf76773d7ac09c4","66858884763565064cf70cfc","10%","50%","80%","50%","job",0,1,0,0,"The candidate did not have skill A",NA,"stim","c2"
"948","auur0vu0hb",21388,922709,"614a4492903df4380cb1a0c2",1,"668582e30cf76773d7ac09c4","66858884763565064cf70cfc","50%","80%","50%","10%","job",0,1,1,1,"The candidate demonstrated skill B",NA,"stim","d3"
"949","axbe67sosu",20679.3000000715,366224,"59c671c846f7210001906744",1,"668582e30cf76773d7ac09c4","6685938717a1957503f5c3d0","80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not attend",NA,"stim","d1"
"950","axbe67sosu",18841.1000000238,460963,"59c671c846f7210001906744",1,"668582e30cf76773d7ac09c4","6685938717a1957503f5c3d0","50%","80%","50%","10%","cook",1,1,1,0,"The dessert impressed the panel",NA,"stim","c5"
"951","axbe67sosu",12388.5999999046,520563,"59c671c846f7210001906744",0,"668582e30cf76773d7ac09c4","6685938717a1957503f5c3d0","10%","50%","80%","50%","group",1,0,0,1,"The postdoc did not attend",NA,"stim","d4"
"952","axbe67sosu",26718,581581,"59c671c846f7210001906744",0,"668582e30cf76773d7ac09c4","6685938717a1957503f5c3d0","10%","50%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A",NA,"stim","d5"
"953","axbe67sosu",5453.80000007153,616063,"59c671c846f7210001906744",0,"668582e30cf76773d7ac09c4","6685938717a1957503f5c3d0","50%","10%","50%","80%","group",0,0,0,0,"The postdoc did not attend",NA,"stim","c1"
"954","axbe67sosu",5151,646141,"59c671c846f7210001906744",1,"668582e30cf76773d7ac09c4","6685938717a1957503f5c3d0","80%","50%","10%","70%","group",0,1,0,0,"The postdoc did not talk about the paper",NA,"stim","c2"
"955","axbe67sosu",3623.39999997616,684630,"59c671c846f7210001906744",0,"668582e30cf76773d7ac09c4","6685938717a1957503f5c3d0","50%","10%","50%","80%","group",1,1,0,0,"The postdoc did not talk about the paper",NA,"stim","c4"
"956","axbe67sosu",10912.3999999762,717686,"59c671c846f7210001906744",0,"668582e30cf76773d7ac09c4","6685938717a1957503f5c3d0","10%","70%","80%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B",NA,"stim","d2"
"957","axbe67sosu",10485.3000000715,765071,"59c671c846f7210001906744",1,"668582e30cf76773d7ac09c4","6685938717a1957503f5c3d0","80%","50%","10%","70%","job",1,1,0,1,"The candidate demonstrated skill A",NA,"stim","d6"
"958","axbe67sosu",2557.69999992847,796979,"59c671c846f7210001906744",1,"668582e30cf76773d7ac09c4","6685938717a1957503f5c3d0","80%","50%","10%","50%","group",0,1,1,1,"The postdoc talked about the paper",NA,"stim","d3"
"959","axbe67sosu",4872.19999992847,831278,"59c671c846f7210001906744",0,"668582e30cf76773d7ac09c4","6685938717a1957503f5c3d0","10%","70%","80%","50%","group",1,1,1,1,"The lecturer talked about the paper",NA,"stim","d7"
"960","axbe67sosu",1809.60000002384,859575,"59c671c846f7210001906744",1,"668582e30cf76773d7ac09c4","6685938717a1957503f5c3d0","50%","80%","50%","10%","group",1,0,0,0,"The lecturer did not talk about the paper",NA,"stim","c3"
"961","axxhuzmwon",23974.7999999523,183934,"6071e7e8f858a84483519a0c",0,"668582e30cf76773d7ac09c4","66858acf13c938e83b4f18c3","50%","10%","50%","80%","cook",0,1,0,0,"The chef completed the dessert",NA,"stim","c2"
"962","axxhuzmwon",7895.30000019073,232098,"6071e7e8f858a84483519a0c",1,"668582e30cf76773d7ac09c4","66858acf13c938e83b4f18c3","80%","50%","10%","50%","cook",0,0,0,0,"The chef did not complete the main dish",NA,"stim","c1"
"963","axxhuzmwon",10167,272186,"6071e7e8f858a84483519a0c",1,"668582e30cf76773d7ac09c4","66858acf13c938e83b4f18c3","80%","50%","10%","50%","job",1,0,1,1,"The candidate demonstrated skill A",NA,"stim","d5"
"964","axxhuzmwon",5073.39999985695,302686,"6071e7e8f858a84483519a0c",0,"668582e30cf76773d7ac09c4","66858acf13c938e83b4f18c3","50%","10%","50%","80%","job",0,0,0,1,"The candidate did not have skill A",NA,"stim","d1"
"965","axxhuzmwon",5232.89999985695,328593,"6071e7e8f858a84483519a0c",1,"668582e30cf76773d7ac09c4","66858acf13c938e83b4f18c3","50%","80%","50%","10%","cook",1,0,0,1,"The chef did not complete the dessert",NA,"stim","d4"
"966","axxhuzmwon",4108.90000009537,350539,"6071e7e8f858a84483519a0c",0,"668582e30cf76773d7ac09c4","66858acf13c938e83b4f18c3","10%","50%","80%","50%","cook",1,0,0,0,"The chef did not complete the dessert",NA,"stim","c3"
"967","axxhuzmwon",2091.09999990463,372104,"6071e7e8f858a84483519a0c",1,"668582e30cf76773d7ac09c4","66858acf13c938e83b4f18c3","50%","80%","50%","10%","cook",0,1,0,1,"The chef did not complete the main dish",NA,"stim","d2"
"968","axxhuzmwon",8316.89999985695,400110,"6071e7e8f858a84483519a0c",1,"668582e30cf76773d7ac09c4","66858acf13c938e83b4f18c3","50%","80%","50%","10%","group",1,1,1,0,"The lecturer talked about the paper",NA,"stim","c5"
"969","axxhuzmwon",1400.90000009537,422314,"6071e7e8f858a84483519a0c",0,"668582e30cf76773d7ac09c4","66858acf13c938e83b4f18c3","10%","50%","80%","50%","cook",0,1,1,1,"The dessert impressed the panel",NA,"stim","d3"
"970","axxhuzmwon",3054,442141,"6071e7e8f858a84483519a0c",0,"668582e30cf76773d7ac09c4","66858acf13c938e83b4f18c3","10%","50%","80%","50%","group",1,1,1,1,"The lecturer talked about the paper",NA,"stim","d7"
"971","axxhuzmwon",3087.09999990463,460443,"6071e7e8f858a84483519a0c",0,"668582e30cf76773d7ac09c4","66858acf13c938e83b4f18c3","50%","10%","50%","80%","cook",1,1,0,1,"The main dish did not impress the panel",NA,"stim","d6"
"972","axxhuzmwon",4078.59999990463,479136,"6071e7e8f858a84483519a0c",1,"668582e30cf76773d7ac09c4","66858acf13c938e83b4f18c3","50%","80%","50%","10%","job",1,1,0,0,"The candidate did not demonstrate skill A",NA,"stim","c4"
"973","ay09r9muqw",14165,461324,"5c3f0f042455ae000154cee9",1,"668582e30cf76773d7ac09c4","668592eb59c5b1793c06759b","80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper",NA,"stim","d7"
"974","ay09r9muqw",11006.3999999911,520707,"5c3f0f042455ae000154cee9",1,"668582e30cf76773d7ac09c4","668592eb59c5b1793c06759b","80%","50%","10%","50%","group",1,1,0,0,"The lecturer did not talk about the paper",NA,"stim","c4"
"975","ay09r9muqw",12278,581067,"5c3f0f042455ae000154cee9",0,"668582e30cf76773d7ac09c4","668592eb59c5b1793c06759b","50%","10%","50%","80%","group",1,0,0,1,"The postdoc did not attend",NA,"stim","d4"
"976","ay09r9muqw",6733.79999999702,611347,"5c3f0f042455ae000154cee9",1,"668582e30cf76773d7ac09c4","668592eb59c5b1793c06759b","80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not attend",NA,"stim","d1"
"977","ay09r9muqw",10734.400000006,659627,"5c3f0f042455ae000154cee9",0,"668582e30cf76773d7ac09c4","668592eb59c5b1793c06759b","10%","50%","80%","50%","group",0,0,0,0,"The postdoc did not attend",NA,"stim","c1"
"978","ay09r9muqw",12621.1000000089,696627,"5c3f0f042455ae000154cee9",1,"668582e30cf76773d7ac09c4","668592eb59c5b1793c06759b","80%","50%","10%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B",NA,"stim","d2"
"979","ay09r9muqw",8100.89999999106,732870,"5c3f0f042455ae000154cee9",0,"668582e30cf76773d7ac09c4","668592eb59c5b1793c06759b","10%","70%","80%","50%","group",1,1,0,1,"The postdoc did not talk about the paper",NA,"stim","d6"
"980","ay09r9muqw",14002.6000000089,768690,"5c3f0f042455ae000154cee9",1,"668582e30cf76773d7ac09c4","668592eb59c5b1793c06759b","50%","80%","50%","10%","job",1,0,1,1,"The candidate demonstrated skill A",NA,"stim","d5"
"981","ay09r9muqw",14829.8999999911,832011,"5c3f0f042455ae000154cee9",0,"668582e30cf76773d7ac09c4","668592eb59c5b1793c06759b","50%","10%","50%","80%","cook",0,1,0,0,"The chef did not complete the main dish",NA,"stim","c2"
"982","ay09r9muqw",5117.5,881227,"5c3f0f042455ae000154cee9",1,"668582e30cf76773d7ac09c4","668592eb59c5b1793c06759b","80%","50%","10%","50%","job",1,0,0,0,"The candidate did not demonstrate skill A",NA,"stim","c3"
"983","ay09r9muqw",10974.200000003,933691,"5c3f0f042455ae000154cee9",0,"668582e30cf76773d7ac09c4","668592eb59c5b1793c06759b","10%","50%","80%","50%","cook",0,1,1,1,"The dessert impressed the panel",NA,"stim","d3"
"984","ay09r9muqw",7245.70000000298,979123,"5c3f0f042455ae000154cee9",1,"668582e30cf76773d7ac09c4","668592eb59c5b1793c06759b","80%","50%","10%","70%","group",1,1,1,0,"The lecturer talked about the paper",NA,"stim","c5"
"985","b18x5yfu4g",51450,278265,"561e6e5bed6e5a000ac7e70c",1,"668582e30cf76773d7ac09c4","6685923074cc40385d23e133","50%","80%","50%","10%","cook",1,1,1,0,"The dessert impressed the panel",NA,"stim","c5"
"986","b18x5yfu4g",26989,365730,"561e6e5bed6e5a000ac7e70c",0,"668582e30cf76773d7ac09c4","6685923074cc40385d23e133","50%","10%","50%","80%","group",0,0,0,0,"The postdoc did not attend",NA,"stim","c1"
"987","b18x5yfu4g",11068,429088,"561e6e5bed6e5a000ac7e70c",1,"668582e30cf76773d7ac09c4","6685923074cc40385d23e133","50%","80%","50%","10%","group",1,1,1,1,"The lecturer attended",NA,"stim","d7"
"988","b18x5yfu4g",15937,483183,"561e6e5bed6e5a000ac7e70c",1,"668582e30cf76773d7ac09c4","6685923074cc40385d23e133","80%","50%","10%","50%","cook",1,0,0,0,"The chef did not complete the dessert",NA,"stim","c3"
"989","b18x5yfu4g",8106,511996,"561e6e5bed6e5a000ac7e70c",1,"668582e30cf76773d7ac09c4","6685923074cc40385d23e133","50%","80%","50%","10%","cook",0,1,0,1,"The dessert did not impress the panel",NA,"stim","d2"
"990","b18x5yfu4g",13725,554122,"561e6e5bed6e5a000ac7e70c",1,"668582e30cf76773d7ac09c4","6685923074cc40385d23e133","80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A",NA,"stim","d6"
"991","b18x5yfu4g",7054,604253,"561e6e5bed6e5a000ac7e70c",0,"668582e30cf76773d7ac09c4","6685923074cc40385d23e133","10%","70%","80%","50%","group",1,0,0,1,"The lecturer did not talk about the paper",NA,"stim","d4"
"992","b18x5yfu4g",8057,645497,"561e6e5bed6e5a000ac7e70c",1,"668582e30cf76773d7ac09c4","6685923074cc40385d23e133","50%","80%","50%","10%","cook",1,1,0,0,"The main dish did not impress the panel",NA,"stim","c4"
"993","b18x5yfu4g",9414,687391,"561e6e5bed6e5a000ac7e70c",1,"668582e30cf76773d7ac09c4","6685923074cc40385d23e133","80%","50%","10%","70%","cook",0,1,1,1,"The chef completed the dessert",NA,"stim","d3"
"994","b18x5yfu4g",7939,724845,"561e6e5bed6e5a000ac7e70c",1,"668582e30cf76773d7ac09c4","6685923074cc40385d23e133","50%","80%","50%","10%","cook",1,0,1,1,"The chef completed the main dish",NA,"stim","d5"
"995","b18x5yfu4g",6811,754163,"561e6e5bed6e5a000ac7e70c",0,"668582e30cf76773d7ac09c4","6685923074cc40385d23e133","10%","50%","80%","50%","group",0,0,0,1,"The postdoc did not attend",NA,"stim","d1"
"996","b18x5yfu4g",5652,775602,"561e6e5bed6e5a000ac7e70c",1,"668582e30cf76773d7ac09c4","6685923074cc40385d23e133","50%","80%","50%","10%","cook",0,1,0,0,"The chef did not complete the main dish",NA,"stim","c2"
"997","b87469p6cc",1419,753137,"662272066013abcabf380845",1,"668582e30cf76773d7ac09c4","668592f7562f091b64b8308a","80%","50%","10%","50%","group",0,0,0,0,"The lecturer did not attend",NA,"stim","c1"
"998","b87469p6cc",2248,770097,"662272066013abcabf380845",1,"668582e30cf76773d7ac09c4","668592f7562f091b64b8308a","80%","50%","10%","70%","job",1,1,0,0,"The candidate demonstrated skill A",NA,"stim","c4"
"999","b87469p6cc",1764.5,809562,"662272066013abcabf380845",1,"668582e30cf76773d7ac09c4","668592f7562f091b64b8308a","80%","50%","10%","70%","cook",0,1,0,0,"The chef did not complete the main dish",NA,"stim","c2"
"1000","b87469p6cc",1730.40000000596,830211,"662272066013abcabf380845",1,"668582e30cf76773d7ac09c4","668592f7562f091b64b8308a","50%","80%","50%","10%","cook",1,0,1,1,"The dessert did not impress the panel",NA,"stim","d5"
"1001","b87469p6cc",1379.89999999106,850560,"662272066013abcabf380845",1,"668582e30cf76773d7ac09c4","668592f7562f091b64b8308a","80%","50%","10%","70%","cook",0,1,0,1,"The chef did not complete the main dish",NA,"stim","d2"
"1002","b87469p6cc",1381.10000000894,864596,"662272066013abcabf380845",1,"668582e30cf76773d7ac09c4","668592f7562f091b64b8308a","80%","50%","10%","50%","group",1,1,1,0,"The lecturer attended",NA,"stim","c5"
"1003","b87469p6cc",2133.20000000298,884495,"662272066013abcabf380845",0,"668582e30cf76773d7ac09c4","668592f7562f091b64b8308a","50%","10%","50%","80%","job",1,0,0,0,"The candidate did not demonstrate skill B",NA,"stim","c3"
"1004","b87469p6cc",1481.60000000894,903329,"662272066013abcabf380845",0,"668582e30cf76773d7ac09c4","668592f7562f091b64b8308a","50%","10%","50%","80%","group",1,0,0,1,"The lecturer attended",NA,"stim","d4"
"1005","b87469p6cc",1528.29999999702,920559,"662272066013abcabf380845",0,"668582e30cf76773d7ac09c4","668592f7562f091b64b8308a","50%","10%","50%","80%","job",1,1,0,1,"The candidate had skill A",NA,"stim","d6"
"1006","b87469p6cc",1597.20000000298,936008,"662272066013abcabf380845",1,"668582e30cf76773d7ac09c4","668592f7562f091b64b8308a","80%","50%","10%","70%","cook",1,1,1,1,"The dessert impressed the panel",NA,"stim","d7"
"1007","b87469p6cc",1759.29999999702,951356,"662272066013abcabf380845",0,"668582e30cf76773d7ac09c4","668592f7562f091b64b8308a","10%","50%","80%","50%","group",0,1,1,1,"The postdoc talked about the paper",NA,"stim","d3"
"1008","b87469p6cc",1345.89999999106,971070,"662272066013abcabf380845",0,"668582e30cf76773d7ac09c4","668592f7562f091b64b8308a","10%","50%","80%","50%","job",0,0,0,1,"The candidate did not demonstrate skill B",NA,"stim","d1"
"1009","bd3x6cg4tf",12158.400000006,155999,"6682db08d953c2cf476e16a2",1,"668582e30cf76773d7ac09c4","668588fcfbd787de3b249163","50%","80%","50%","10%","job",1,0,0,1,"The candidate did not demonstrate skill A",NA,"stim","d4"
"1010","bd3x6cg4tf",13225.1999999881,265824,"6682db08d953c2cf476e16a2",1,"668582e30cf76773d7ac09c4","668588fcfbd787de3b249163","80%","50%","10%","70%","group",0,0,0,1,"The lecturer did not attend",NA,"stim","d1"
"1011","bd3x6cg4tf",9383.40000000596,349481,"6682db08d953c2cf476e16a2",1,"668582e30cf76773d7ac09c4","668588fcfbd787de3b249163","50%","80%","50%","10%","cook",1,1,1,0,"The dessert impressed the panel",NA,"stim","c5"
"1012","bd3x6cg4tf",12325.5,413477,"6682db08d953c2cf476e16a2",1,"668582e30cf76773d7ac09c4","668588fcfbd787de3b249163","80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill B",NA,"stim","c4"
"1013","bd3x6cg4tf",1206.5,449098,"6682db08d953c2cf476e16a2",0,"668582e30cf76773d7ac09c4","668588fcfbd787de3b249163","50%","10%","50%","80%","job",0,0,0,0,"The candidate did not have skill A",NA,"stim","c1"
"1014","bd3x6cg4tf",3313.40000000596,476524,"6682db08d953c2cf476e16a2",0,"668582e30cf76773d7ac09c4","668588fcfbd787de3b249163","50%","10%","50%","80%","group",1,1,1,1,"The lecturer attended",NA,"stim","d7"
"1015","bd3x6cg4tf",6759.40000000596,520058,"6682db08d953c2cf476e16a2",0,"668582e30cf76773d7ac09c4","668588fcfbd787de3b249163","50%","10%","50%","80%","group",1,1,0,1,"The postdoc attended",NA,"stim","d6"
"1016","bd3x6cg4tf",1243.5,536896,"6682db08d953c2cf476e16a2",0,"668582e30cf76773d7ac09c4","668588fcfbd787de3b249163","10%","70%","80%","50%","job",0,1,0,1,"The candidate did not have skill A",NA,"stim","d2"
"1017","bd3x6cg4tf",3103.20000001788,583276,"6682db08d953c2cf476e16a2",1,"668582e30cf76773d7ac09c4","668588fcfbd787de3b249163","80%","50%","10%","50%","group",0,1,0,0,"The postdoc did not talk about the paper",NA,"stim","c2"
"1018","bd3x6cg4tf",2656.59999999404,609046,"6682db08d953c2cf476e16a2",1,"668582e30cf76773d7ac09c4","668588fcfbd787de3b249163","80%","50%","10%","70%","cook",0,1,1,1,"The dessert impressed the panel",NA,"stim","d3"
"1019","bd3x6cg4tf",3020.40000000596,635261,"6682db08d953c2cf476e16a2",1,"668582e30cf76773d7ac09c4","668588fcfbd787de3b249163","80%","50%","10%","70%","group",1,0,1,1,"The lecturer talked about the paper",NA,"stim","d5"
"1020","bd3x6cg4tf",1076.40000000596,653824,"6682db08d953c2cf476e16a2",0,"668582e30cf76773d7ac09c4","668588fcfbd787de3b249163","10%","70%","80%","50%","job",1,0,0,0,"The candidate did not demonstrate skill A",NA,"stim","c3"
"1021","bfdwqp3aa4",14509,193458,"5efa02a5f512b17ea54f360a",1,"668582e30cf76773d7ac09c4","668592e07a2430da7f661004","80%","50%","10%","50%","job",1,0,0,0,"The candidate had skill A",NA,"stim","c3"
"1022","bfdwqp3aa4",15300.5999999046,250538,"5efa02a5f512b17ea54f360a",0,"668582e30cf76773d7ac09c4","668592e07a2430da7f661004","10%","70%","80%","50%","job",1,0,0,1,"The candidate did not have skill B",NA,"stim","d4"
"1023","bfdwqp3aa4",5795.60000014305,295843,"5efa02a5f512b17ea54f360a",0,"668582e30cf76773d7ac09c4","668592e07a2430da7f661004","10%","50%","80%","50%","group",0,1,0,1,"The lecturer did not attend",NA,"stim","d2"
"1024","bfdwqp3aa4",9081.29999995232,350996,"5efa02a5f512b17ea54f360a",1,"668582e30cf76773d7ac09c4","668592e07a2430da7f661004","80%","50%","10%","50%","cook",1,1,0,0,"The main dish did not impress the panel",NA,"stim","c4"
"1025","bfdwqp3aa4",4871.20000004768,383980,"5efa02a5f512b17ea54f360a",1,"668582e30cf76773d7ac09c4","668592e07a2430da7f661004","80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not attend",NA,"stim","d1"
"1026","bfdwqp3aa4",5993.20000004768,412940,"5efa02a5f512b17ea54f360a",0,"668582e30cf76773d7ac09c4","668592e07a2430da7f661004","50%","10%","50%","80%","group",1,1,1,0,"The lecturer attended",NA,"stim","c5"
"1027","bfdwqp3aa4",6161.20000004768,438190,"5efa02a5f512b17ea54f360a",1,"668582e30cf76773d7ac09c4","668592e07a2430da7f661004","80%","50%","10%","70%","job",0,1,1,1,"The candidate demonstrated skill B",NA,"stim","d3"
"1028","bfdwqp3aa4",7951.20000004768,470682,"5efa02a5f512b17ea54f360a",1,"668582e30cf76773d7ac09c4","668592e07a2430da7f661004","80%","50%","10%","70%","job",0,0,0,0,"The candidate did not have skill A",NA,"stim","c1"
"1029","bfdwqp3aa4",1385.29999995232,483694,"5efa02a5f512b17ea54f360a",1,"668582e30cf76773d7ac09c4","668592e07a2430da7f661004","80%","50%","10%","70%","job",0,1,0,0,"The candidate did not have skill A",NA,"stim","c2"
"1030","bfdwqp3aa4",1313.30000019073,499750,"5efa02a5f512b17ea54f360a",1,"668582e30cf76773d7ac09c4","668592e07a2430da7f661004","50%","80%","50%","10%","cook",1,1,1,1,"The dessert impressed the panel",NA,"stim","d7"
"1031","bfdwqp3aa4",1489.70000004768,516016,"5efa02a5f512b17ea54f360a",1,"668582e30cf76773d7ac09c4","668592e07a2430da7f661004","50%","80%","50%","10%","group",1,0,1,1,"The lecturer attended",NA,"stim","d5"
"1032","bfdwqp3aa4",1137.20000004768,529278,"5efa02a5f512b17ea54f360a",0,"668582e30cf76773d7ac09c4","668592e07a2430da7f661004","10%","50%","80%","50%","cook",1,1,0,1,"The main dish did not impress the panel",NA,"stim","d6"
"1033","bqeng8n1rm",41537.900000006,384205,"66854e4e09a288ce61c56317",0,"668582e30cf76773d7ac09c4","66858e4138fcc8c3dcfc2592","10%","70%","80%","50%","group",1,0,0,1,"The lecturer attended",NA,"stim","d4"
"1034","bqeng8n1rm",15132.3999999762,463896,"66854e4e09a288ce61c56317",0,"668582e30cf76773d7ac09c4","66858e4138fcc8c3dcfc2592","10%","70%","80%","50%","cook",0,1,0,1,"The dessert did not impress the panel",NA,"stim","d2"
"1035","bqeng8n1rm",17443.2000000179,517855,"66854e4e09a288ce61c56317",1,"668582e30cf76773d7ac09c4","66858e4138fcc8c3dcfc2592","80%","50%","10%","70%","job",0,1,1,1,"The candidate demonstrated skill B",NA,"stim","d3"
"1036","bqeng8n1rm",2234.69999998808,561921,"66854e4e09a288ce61c56317",1,"668582e30cf76773d7ac09c4","66858e4138fcc8c3dcfc2592","80%","50%","10%","50%","cook",1,1,0,0,"The main dish did not impress the panel",NA,"stim","c4"
"1037","bqeng8n1rm",944.800000011921,608273,"66854e4e09a288ce61c56317",0,"668582e30cf76773d7ac09c4","66858e4138fcc8c3dcfc2592","10%","50%","80%","50%","group",0,0,0,0,"The postdoc did not attend",NA,"stim","c1"
