"","subject_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trialtype","structure","ans"
"745","8n17o55747",1,"80%","50%","10%","70%","group",1,1,0,0,"The lecturer did not talk about the paper","c4","conjunctive",4
"746","8n17o55747",0,"10%","70%","80%","50%","cook",1,0,0,1,"The chef did not complete the dessert","d4","disjunctive",6
"747","8n17o55747",1,"80%","50%","10%","50%","group",0,1,1,1,"The lecturer did not attend","d3","disjunctive",2
"748","8n17o55747",1,"80%","50%","10%","50%","job",0,0,0,1,"The candidate did not have skill A","d1","disjunctive",2
"749","8n17o55747",0,"10%","70%","80%","50%","job",1,1,1,0,"The candidate did not demonstrate skill B","c5","conjunctive",8
"750","8n17o55747",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","conjunctive",2
"751","8n17o55747",0,"50%","10%","50%","80%","group",1,1,1,1,"The lecturer talked about the paper","d7","disjunctive",3
"752","8n17o55747",0,"10%","50%","80%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6","disjunctive",4
"753","8n17o55747",1,"50%","80%","50%","10%","job",0,1,0,1,"The candidate did not have skill A","d2","disjunctive",2
"754","8n17o55747",0,"10%","50%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3
"755","8n17o55747",1,"80%","50%","10%","50%","group",0,0,0,0,"The lecturer did not attend","c1","conjunctive",2
"756","8n17o55747",1,"50%","80%","50%","10%","group",1,0,0,0,"The postdoc did not attend","c3","conjunctive",6
"757","8ola29ndm2",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4","conjunctive",4
"758","8ola29ndm2",0,"10%","70%","80%","50%","group",1,1,1,0,"The lecturer talked about the paper","c5","conjunctive",3
"759","8ola29ndm2",1,"80%","50%","10%","70%","job",1,1,1,1,"The candidate demonstrated skill A","d7","disjunctive",3
"760","8ola29ndm2",0,"10%","70%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3
"761","8ola29ndm2",1,"80%","50%","10%","70%","job",0,0,0,1,"The candidate did not have skill B","d1","disjunctive",6
"762","8ola29ndm2",1,"80%","50%","10%","70%","job",0,1,0,0,"The candidate did not have skill A","c2","conjunctive",2
"763","8ola29ndm2",0,"10%","50%","80%","50%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4","disjunctive",4
"764","8ola29ndm2",0,"10%","70%","80%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","conjunctive",2
"765","8ola29ndm2",0,"10%","50%","80%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7
"766","8ola29ndm2",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","disjunctive",8
"767","8ola29ndm2",0,"10%","50%","80%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6
"768","8ola29ndm2",0,"50%","10%","50%","80%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8
"769","91h5db3mog",0,"50%","10%","50%","80%","group",1,1,1,0,"The postdoc talked about the paper","c5","conjunctive",7
"770","91h5db3mog",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6","disjunctive",4
"771","91h5db3mog",0,"10%","50%","80%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","conjunctive",8
"772","91h5db3mog",1,"80%","50%","10%","70%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3
"773","91h5db3mog",0,"50%","10%","50%","80%","job",0,0,0,1,"The candidate did not demonstrate skill B","d1","disjunctive",8
"774","91h5db3mog",0,"50%","10%","50%","80%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7
"775","91h5db3mog",1,"80%","50%","10%","70%","cook",1,0,0,0,"The main dish did not impress the panel","c3","conjunctive",4
"776","91h5db3mog",0,"10%","50%","80%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","disjunctive",3
"777","91h5db3mog",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8
"778","91h5db3mog",1,"80%","50%","10%","70%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8
"779","91h5db3mog",1,"80%","50%","10%","50%","cook",0,0,0,0,"The dessert did not impress the panel","c1","conjunctive",8
"780","91h5db3mog",1,"80%","50%","10%","70%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","disjunctive",4
"781","97brc782fb",1,"50%","80%","50%","10%","job",1,0,0,0,"The candidate did not demonstrate skill A","c3","conjunctive",4
"782","97brc782fb",0,"50%","10%","50%","80%","job",0,1,0,0,"The candidate did not have skill A","c2","conjunctive",2
"783","97brc782fb",1,"50%","80%","50%","10%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8
"784","97brc782fb",0,"50%","10%","50%","80%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4","conjunctive",4
"785","97brc782fb",1,"80%","50%","10%","70%","group",1,1,1,0,"The postdoc talked about the paper","c5","conjunctive",7
"786","97brc782fb",0,"10%","50%","80%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6","disjunctive",8
"787","97brc782fb",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3
"788","97brc782fb",0,"10%","70%","80%","50%","job",0,0,0,1,"The candidate did not have skill B","d1","disjunctive",6
"789","97brc782fb",1,"50%","80%","50%","10%","job",0,1,1,1,"The candidate demonstrated skill B","d3","disjunctive",7
"790","97brc782fb",0,"10%","70%","80%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","disjunctive",3
"791","97brc782fb",0,"10%","70%","80%","50%","cook",0,0,0,0,"The chef did not complete the dessert","c1","conjunctive",6
"792","97brc782fb",0,"10%","50%","80%","50%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4","disjunctive",4
"793","9cofgkqeh9",1,"80%","50%","10%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6","disjunctive",4
"794","9cofgkqeh9",1,"50%","80%","50%","10%","cook",0,1,0,1,"The chef did not complete the main dish","d2","disjunctive",2
"795","9cofgkqeh9",1,"80%","50%","10%","50%","group",0,1,0,0,"The lecturer did not attend","c2","conjunctive",2
"796","9cofgkqeh9",1,"80%","50%","10%","70%","job",0,0,0,1,"The candidate did not demonstrate skill A","d1","disjunctive",4
"797","9cofgkqeh9",0,"10%","70%","80%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","conjunctive",8
"798","9cofgkqeh9",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6
"799","9cofgkqeh9",0,"50%","10%","50%","80%","cook",1,0,1,1,"The chef did not complete the dessert","d5","disjunctive",6
"800","9cofgkqeh9",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7
"801","9cofgkqeh9",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate demonstrated skill B","c1","conjunctive",7
"802","9cofgkqeh9",1,"80%","50%","10%","70%","cook",1,0,0,1,"The chef did not complete the dessert","d4","disjunctive",6
"803","9cofgkqeh9",0,"50%","10%","50%","80%","cook",1,1,1,0,"The main dish impressed the panel","c5","conjunctive",3
"804","9cofgkqeh9",0,"50%","10%","50%","80%","cook",1,1,1,1,"The dessert impressed the panel","d7","disjunctive",7
"805","9gs9y8xgly",1,"80%","50%","10%","70%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7
"806","9gs9y8xgly",1,"80%","50%","10%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5","conjunctive",3
"807","9gs9y8xgly",0,"10%","50%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3
"808","9gs9y8xgly",0,"50%","10%","50%","80%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","disjunctive",4
"809","9gs9y8xgly",0,"10%","70%","80%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6
"810","9gs9y8xgly",0,"50%","10%","50%","80%","job",1,1,1,1,"The candidate demonstrated skill B","d7","disjunctive",7
"811","9gs9y8xgly",1,"50%","80%","50%","10%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8
"812","9gs9y8xgly",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6","disjunctive",4
"813","9gs9y8xgly",1,"80%","50%","10%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8
"814","9gs9y8xgly",1,"80%","50%","10%","70%","cook",0,1,0,0,"The chef did not complete the main dish","c2","conjunctive",2
"815","9gs9y8xgly",1,"80%","50%","10%","70%","job",0,0,0,0,"The candidate did not have skill B","c1","conjunctive",6
"816","9gs9y8xgly",0,"10%","50%","80%","50%","group",0,0,0,1,"The postdoc did not attend","d1","disjunctive",6
"817","9h6lqmnnke",1,"50%","80%","50%","10%","group",0,1,1,1,"The postdoc attended","d3","disjunctive",5
"818","9h6lqmnnke",0,"10%","50%","80%","50%","group",1,1,1,1,"The postdoc talked about the paper","d7","disjunctive",7
"819","9h6lqmnnke",0,"10%","50%","80%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5","conjunctive",3
"820","9h6lqmnnke",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate did not have skill A","d1","disjunctive",2
"821","9h6lqmnnke",0,"10%","50%","80%","50%","cook",1,0,0,1,"The chef did not complete the dessert","d4","disjunctive",6
"822","9h6lqmnnke",0,"50%","10%","50%","80%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6
"823","9h6lqmnnke",0,"50%","10%","50%","80%","cook",1,1,0,1,"The main dish did not impress the panel","d6","disjunctive",4
"824","9h6lqmnnke",1,"80%","50%","10%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3
"825","9h6lqmnnke",1,"80%","50%","10%","70%","group",1,1,0,0,"The lecturer did not talk about the paper","c4","conjunctive",4
"826","9h6lqmnnke",0,"10%","50%","80%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1","conjunctive",2
"827","9h6lqmnnke",0,"10%","50%","80%","50%","group",0,1,0,0,"The lecturer did not attend","c2","conjunctive",2
"828","9h6lqmnnke",1,"80%","50%","10%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8
"829","9huxpfs26l",1,"80%","50%","10%","70%","cook",1,1,0,1,"The dessert did not impress the panel","d6","disjunctive",8
"830","9huxpfs26l",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3
"831","9huxpfs26l",1,"80%","50%","10%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3","conjunctive",4
"832","9huxpfs26l",0,"50%","10%","50%","80%","cook",1,0,0,1,"The main dish did not impress the panel","d4","disjunctive",4
"833","9huxpfs26l",1,"80%","50%","10%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7
"834","9huxpfs26l",0,"10%","70%","80%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","conjunctive",8
"835","9huxpfs26l",0,"10%","50%","80%","50%","group",0,0,0,1,"The postdoc did not attend","d1","disjunctive",6
"836","9huxpfs26l",1,"50%","80%","50%","10%","job",1,1,1,0,"The candidate demonstrated skill B","c5","conjunctive",7
"837","9huxpfs26l",0,"10%","50%","80%","50%","group",1,1,0,0,"The lecturer did not talk about the paper","c4","conjunctive",4
"838","9huxpfs26l",0,"10%","70%","80%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","disjunctive",8
"839","9huxpfs26l",0,"50%","10%","50%","80%","cook",0,0,0,0,"The chef did not complete the dessert","c1","conjunctive",6
"840","9huxpfs26l",1,"80%","50%","10%","50%","job",1,1,1,1,"The candidate had skill B","d7","disjunctive",5
"841","9q547hl0qz",1,"80%","50%","10%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","conjunctive",8
"842","9q547hl0qz",1,"80%","50%","10%","50%","cook",0,1,0,0,"The dessert did not impress the panel","c2","conjunctive",8
"843","9q547hl0qz",0,"10%","70%","80%","50%","cook",0,1,1,1,"The main dish impressed the panel","d3","disjunctive",3
"844","9q547hl0qz",1,"50%","80%","50%","10%","group",1,0,0,1,"The postdoc did not attend","d4","disjunctive",6
"845","9q547hl0qz",1,"50%","80%","50%","10%","job",0,0,0,0,"The candidate did not demonstrate skill B","c1","conjunctive",8
"846","9q547hl0qz",1,"80%","50%","10%","70%","job",1,1,0,1,"The candidate had skill B","d6","disjunctive",5
"847","9q547hl0qz",0,"10%","50%","80%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5","conjunctive",3
"848","9q547hl0qz",1,"50%","80%","50%","10%","job",1,0,0,0,"The candidate did not demonstrate skill A","c3","conjunctive",4
"849","9q547hl0qz",1,"50%","80%","50%","10%","job",1,1,1,1,"The candidate had skill B","d7","disjunctive",5
"850","9q547hl0qz",1,"80%","50%","10%","70%","job",0,0,0,1,"The candidate did not have skill B","d1","disjunctive",6
"851","9q547hl0qz",0,"50%","10%","50%","80%","cook",0,1,0,1,"The main dish did not impress the panel","d2","disjunctive",4
"852","9q547hl0qz",0,"50%","10%","50%","80%","job",1,0,1,1,"The candidate had skill A","d5","disjunctive",1
"853","9ux2a8k97k",1,"80%","50%","10%","70%","cook",0,0,0,1,"The chef did not complete the main dish","d1","disjunctive",2
"854","9ux2a8k97k",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","disjunctive",3
"855","9ux2a8k97k",1,"50%","80%","50%","10%","cook",1,0,0,1,"The chef did not complete the dessert","d4","disjunctive",6
"856","9ux2a8k97k",0,"10%","50%","80%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","disjunctive",7
"857","9ux2a8k97k",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","disjunctive",3
"858","9ux2a8k97k",0,"10%","70%","80%","50%","cook",0,1,0,0,"The chef completed the main dish","c2","conjunctive",1
"859","9ux2a8k97k",1,"80%","50%","10%","70%","cook",1,1,0,1,"The dessert did not impress the panel","d6","disjunctive",8
"860","9ux2a8k97k",1,"80%","50%","10%","50%","cook",0,1,0,1,"The main dish did not impress the panel","d2","disjunctive",4
"861","9ux2a8k97k",0,"50%","10%","50%","80%","cook",1,1,1,0,"The main dish impressed the panel","c5","conjunctive",3
"862","9ux2a8k97k",0,"10%","70%","80%","50%","cook",1,1,0,0,"The dessert did not impress the panel","c4","conjunctive",8
"863","9ux2a8k97k",0,"50%","10%","50%","80%","group",1,0,0,0,"The lecturer did not talk about the paper","c3","conjunctive",4
"864","9ux2a8k97k",0,"10%","70%","80%","50%","job",0,0,0,0,"The candidate did not have skill B","c1","conjunctive",6
"865","a3skx5x31r",0,"10%","50%","80%","50%","cook",0,1,0,1,"The main dish did not impress the panel","d2","disjunctive",4
"866","a3skx5x31r",0,"10%","70%","80%","50%","group",1,0,1,1,"The lecturer attended","d5","disjunctive",1
"867","a3skx5x31r",1,"50%","80%","50%","10%","cook",0,1,0,0,"The main dish did not impress the panel","c2","conjunctive",4
"868","a3skx5x31r",0,"10%","70%","80%","50%","cook",0,0,0,1,"The chef did not complete the main dish","d1","disjunctive",2
"869","a3skx5x31r",0,"10%","50%","80%","50%","group",1,1,0,0,"The postdoc attended","c4","conjunctive",5
"870","a3skx5x31r",1,"50%","80%","50%","10%","group",1,1,1,0,"The lecturer attended","c5","conjunctive",1
"871","a3skx5x31r",0,"10%","50%","80%","50%","cook",1,0,0,1,"The chef did not complete the dessert","d4","disjunctive",6
"872","a3skx5x31r",1,"80%","50%","10%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6","disjunctive",8
"873","a3skx5x31r",0,"50%","10%","50%","80%","group",1,1,1,1,"The postdoc talked about the paper","d7","disjunctive",7
"874","a3skx5x31r",0,"10%","50%","80%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","conjunctive",6
"875","a3skx5x31r",1,"80%","50%","10%","70%","group",0,0,0,0,"The lecturer did not attend","c1","conjunctive",2
"876","a3skx5x31r",0,"10%","70%","80%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7
"877","a6sp7569du",0,"10%","50%","80%","50%","group",0,0,0,1,"The postdoc did not attend","d1","disjunctive",6
"878","a6sp7569du",0,"10%","70%","80%","50%","cook",0,0,0,0,"The dessert did not impress the panel","c1","conjunctive",8
"879","a6sp7569du",1,"50%","80%","50%","10%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7
"880","a6sp7569du",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","conjunctive",2
"881","a6sp7569du",0,"10%","70%","80%","50%","group",1,0,0,0,"The lecturer attended","c3","conjunctive",1
"882","a6sp7569du",1,"80%","50%","10%","50%","cook",1,1,1,1,"The main dish impressed the panel","d7","disjunctive",3
"883","a6sp7569du",1,"50%","80%","50%","10%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","conjunctive",8
"884","a6sp7569du",1,"50%","80%","50%","10%","job",1,0,1,1,"The candidate demonstrated skill A","d5","disjunctive",3
"885","a6sp7569du",1,"80%","50%","10%","50%","job",1,1,1,0,"The candidate had skill A","c5","conjunctive",1
"886","a6sp7569du",0,"10%","50%","80%","50%","group",1,0,0,1,"The lecturer talked about the paper","d4","disjunctive",3
"887","a6sp7569du",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","disjunctive",8
"888","a6sp7569du",1,"50%","80%","50%","10%","group",0,1,0,1,"The postdoc attended","d2","disjunctive",5
"889","ad8kxza4v4",0,"10%","50%","80%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","conjunctive",2
"890","ad8kxza4v4",1,"80%","50%","10%","70%","cook",1,0,0,0,"The chef did not complete the dessert","c3","conjunctive",6
"891","ad8kxza4v4",0,"10%","70%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","disjunctive",8
"892","ad8kxza4v4",1,"50%","80%","50%","10%","group",0,1,1,1,"The postdoc talked about the paper","d3","disjunctive",7
"893","ad8kxza4v4",1,"80%","50%","10%","70%","cook",0,1,0,1,"The chef did not complete the main dish","d2","disjunctive",2
"894","ad8kxza4v4",0,"10%","50%","80%","50%","group",1,1,1,0,"The postdoc talked about the paper","c5","conjunctive",7
"895","ad8kxza4v4",0,"10%","70%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1","disjunctive",6
"896","ad8kxza4v4",1,"50%","80%","50%","10%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","conjunctive",8
