"","subject_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trialtype","probgroup","ans","isPerm","anscb","ansVar","ansVar2","ansVar3"
"884","s0xj8epd2g",0,"10%","50%","80%","50%","group",1,1,1,0,"The postdoc talked about the paper","c5","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"885","s0xj8epd2g",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"886","s0xj8epd2g",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"887","s0xj8epd2g",1,"80%","50%","10%","50%","cook",0,1,0,0,"The dessert did not impress the panel","c2","1",8,TRUE,4,"Au","Au=0","Au=0"
"888","s3aualkz3g",0,"10%","50%","80%","50%","group",1,1,1,1,"The postdoc talked about the paper","d7","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"889","s3aualkz3g",0,"10%","50%","80%","50%","group",1,1,0,1,"The postdoc talked about the paper","d6","1",7,FALSE,7,"Bu","Bu=1","Bu=1"
"890","s3aualkz3g",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"891","s7wjty7f3h",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1","1",6,TRUE,6,"B","B","B=0"
"892","s7wjty7f3h",0,"10%","50%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill A","c5","1",3,TRUE,3,"Au","Au=1","Au=1"
"893","s7wjty7f3h",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"894","sp0u1z6alo",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not demonstrate skill B","c1","1",8,FALSE,8,"Bu","Bu=0","Bu=0"
"895","sp0u1z6alo",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish did not impress the panel","d5","1",4,FALSE,8,"Bu","Bu=0","Bu=0"
"896","sp0u1z6alo",0,"10%","50%","80%","50%","job",0,0,0,1,"The candidate did not have skill B","d1","1",6,TRUE,6,"B","B","B=0"
"897","sp0u1z6alo",0,"10%","50%","80%","50%","cook",1,1,0,0,"The chef completed the main dish","c4","1",1,FALSE,1,"A","A","A=1"
"898","sqanaeak35",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"899","sqanaeak35",1,"80%","50%","10%","50%","job",0,0,0,1,"The candidate did not have skill A","d1","1",2,TRUE,6,"B","B","B=0"
"900","sqanaeak35",0,"10%","50%","80%","50%","cook",1,1,1,1,"The dessert impressed the panel","d7","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"901","sy0nupmc9r",1,"80%","50%","10%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"902","sy0nupmc9r",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","1",2,TRUE,2,"A","A","A=0"
"903","sy0nupmc9r",1,"80%","50%","10%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"904","t0e9cu4mm8",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","1",8,TRUE,4,"Au","Au=0","Au=0"
"905","t0e9cu4mm8",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"906","t0e9cu4mm8",1,"80%","50%","10%","50%","job",0,1,0,0,"The candidate did not demonstrate skill B","c2","1",8,TRUE,4,"Au","Au=0","Au=0"
"907","t4b5nzk90g",0,"10%","50%","80%","50%","group",1,1,1,0,"The lecturer talked about the paper","c5","1",3,TRUE,3,"Au","Au=1","Au=1"
"908","t4b5nzk90g",0,"10%","50%","80%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"909","t4b5nzk90g",0,"10%","50%","80%","50%","group",0,1,0,0,"The lecturer did not attend","c2","1",2,TRUE,2,"A","A","A=0"
"910","t6fhvou8ky",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the main dish","d1","1",2,TRUE,2,"A","A","A=0"
"911","t6fhvou8ky",0,"10%","50%","80%","50%","cook",1,1,1,0,"The chef completed the main dish","c5","1",1,TRUE,1,"A","A","A=1"
"912","t6fhvou8ky",0,"10%","50%","80%","50%","cook",1,1,0,0,"The main dish did not impress the panel","c4","1",4,TRUE,4,"Au","Au=0","Au=0"
"913","t6fhvou8ky",0,"10%","50%","80%","50%","group",1,1,1,1,"The lecturer attended","d7","1",1,TRUE,1,"A","A","A=1"
"914","t6fhvou8ky",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"915","t7lvq1r26o",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"916","t7lvq1r26o",0,"10%","50%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1","1",6,TRUE,6,"B","B","B=0"
"917","t7lvq1r26o",0,"10%","50%","80%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"918","t7lvq1r26o",0,"10%","50%","80%","50%","cook",1,1,1,0,"The dessert impressed the panel","c5","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"919","t7lvq1r26o",0,"10%","50%","80%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","1",4,TRUE,4,"Au","Au=0","Au=0"
"920","t7lvq1r26o",1,"80%","50%","10%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","1",8,TRUE,4,"Au","Au=0","Au=0"
"921","t7lvq1r26o",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"922","t7rkbew6vb",1,"80%","50%","10%","50%","cook",1,0,1,1,"The dessert impressed the panel","d5","1",7,FALSE,3,"Au","Au=1","Au=1"
"923","t7rkbew6vb",1,"80%","50%","10%","50%","group",1,0,0,0,"The postdoc did not talk about the paper","c3","1",8,FALSE,4,"Au","Au=0","Au=0"
"924","t7rkbew6vb",1,"80%","50%","10%","50%","cook",0,1,0,1,"The dessert did not impress the panel","d2","1",8,TRUE,4,"Au","Au=0","Au=0"
"925","t7rkbew6vb",0,"10%","50%","80%","50%","cook",1,1,0,1,"The main dish did not impress the panel","d6","1",4,TRUE,4,"Au","Au=0","Au=0"
"926","tacq04ymkp",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","1",2,TRUE,2,"A","A","A=0"
"927","tacq04ymkp",1,"80%","50%","10%","50%","group",1,1,0,1,"The postdoc did not attend","d6","1",6,FALSE,2,"A","A","A=0"
"928","tacq04ymkp",1,"80%","50%","10%","50%","group",0,0,0,1,"The postdoc did not attend","d1","1",6,TRUE,2,"A","A","A=0"
"929","tczz07mwce",1,"80%","50%","10%","50%","cook",1,0,1,1,"The chef did not complete the dessert","d5","1",6,FALSE,2,"A","A","A=0"
"930","tczz07mwce",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4","1",8,TRUE,4,"Au","Au=0","Au=0"
"931","tczz07mwce",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill B","c1","1",6,TRUE,6,"B","B","B=0"
"932","tczz07mwce",0,"10%","50%","80%","50%","job",0,0,0,1,"The candidate did not have skill B","d1","1",6,TRUE,6,"B","B","B=0"
"933","tczz07mwce",1,"80%","50%","10%","50%","cook",0,1,1,1,"The chef did not complete the main dish","d3","1",2,FALSE,6,"B","B","B=0"
"934","tczz07mwce",1,"80%","50%","10%","50%","group",1,1,1,0,"The postdoc talked about the paper","c5","1",7,TRUE,3,"Au","Au=1","Au=1"
"935","tczz07mwce",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate had skill B","c3","1",5,FALSE,1,"A","A","A=1"
"936","tnycdny6pq",0,"10%","50%","80%","50%","job",1,1,1,1,"The candidate demonstrated skill A","d7","1",3,TRUE,3,"Au","Au=1","Au=1"
"937","tnycdny6pq",1,"80%","50%","10%","50%","group",0,0,0,0,"The lecturer did not attend","c1","1",2,TRUE,6,"B","B","B=0"
"938","tnycdny6pq",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1","1",6,TRUE,6,"B","B","B=0"
"939","tr5pqnpvcl",0,"10%","50%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1","1",6,TRUE,6,"B","B","B=0"
"940","tr5pqnpvcl",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1","1",6,TRUE,6,"B","B","B=0"
"941","tr5pqnpvcl",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","1",8,TRUE,4,"Au","Au=0","Au=0"
"942","tr5pqnpvcl",1,"80%","50%","10%","50%","job",1,0,0,1,"The candidate did not demonstrate skill B","d4","1",8,FALSE,4,"Au","Au=0","Au=0"
"943","tr5pqnpvcl",0,"10%","50%","80%","50%","group",0,1,0,0,"The lecturer did not attend","c2","1",2,TRUE,2,"A","A","A=0"
"944","tv93ukwk6v",0,"10%","50%","80%","50%","job",1,0,0,1,"The candidate did not have skill B","d4","1",6,TRUE,6,"B","B","B=0"
"945","tv93ukwk6v",0,"10%","50%","80%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"946","tv93ukwk6v",1,"80%","50%","10%","50%","cook",1,1,1,0,"The dessert impressed the panel","c5","1",7,TRUE,3,"Au","Au=1","Au=1"
"947","tv93ukwk6v",0,"10%","50%","80%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"948","tx60qv0b3s",0,"10%","50%","80%","50%","cook",1,0,0,0,"The chef did not complete the dessert","c3","1",6,TRUE,6,"B","B","B=0"
"949","tx60qv0b3s",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill B","c1","1",6,TRUE,6,"B","B","B=0"
"950","tx60qv0b3s",0,"10%","50%","80%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"951","tx60qv0b3s",1,"80%","50%","10%","50%","group",1,0,0,1,"The postdoc did not attend","d4","1",6,TRUE,2,"A","A","A=0"
"952","tx60qv0b3s",0,"10%","50%","80%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"953","tx60qv0b3s",0,"10%","50%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill A","c5","1",3,TRUE,3,"Au","Au=1","Au=1"
"954","u0o70f9myr",0,"10%","50%","80%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"955","u0o70f9myr",1,"80%","50%","10%","50%","job",1,0,0,1,"The candidate did not have skill B","d4","1",6,TRUE,2,"A","A","A=0"
"956","u0o70f9myr",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate did not demonstrate skill A","d3","1",4,FALSE,8,"Bu","Bu=0","Bu=0"
"957","u0o70f9myr",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","1",2,TRUE,6,"B","B","B=0"
"958","u0o70f9myr",0,"10%","50%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"959","u0o70f9myr",0,"10%","50%","80%","50%","job",0,0,0,1,"The candidate did not have skill B","d1","1",6,TRUE,6,"B","B","B=0"
"960","u0o70f9myr",1,"80%","50%","10%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","1",2,TRUE,6,"B","B","B=0"
"961","u3um9edxsh",0,"10%","50%","80%","50%","job",0,1,0,0,"The candidate did not have skill A","c2","1",2,TRUE,2,"A","A","A=0"
"962","u3um9edxsh",1,"80%","50%","10%","50%","group",1,1,0,1,"The postdoc did not talk about the paper","d6","1",8,TRUE,4,"Au","Au=0","Au=0"
"963","u3um9edxsh",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate had skill B","c3","1",5,FALSE,1,"A","A","A=1"
"964","u3um9edxsh",0,"10%","50%","80%","50%","group",0,0,0,0,"The lecturer did not attend","c1","1",2,TRUE,2,"A","A","A=0"
"965","u67t0wz7pt",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6","1",4,TRUE,4,"Au","Au=0","Au=0"
"966","u67t0wz7pt",1,"80%","50%","10%","50%","cook",0,1,0,1,"The chef did not complete the main dish","d2","1",2,TRUE,6,"B","B","B=0"
"967","u67t0wz7pt",1,"80%","50%","10%","50%","job",1,1,1,1,"The candidate demonstrated skill A","d7","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"968","udxbdgcpem",0,"10%","50%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"969","udxbdgcpem",0,"10%","50%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill B","c5","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"970","udxbdgcpem",0,"10%","50%","80%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3","1",4,TRUE,4,"Au","Au=0","Au=0"
"971","ugxdecbo5b",0,"10%","50%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"972","ugxdecbo5b",0,"10%","50%","80%","50%","job",0,1,0,0,"The candidate did not have skill A","c2","1",2,TRUE,2,"A","A","A=0"
"973","uoa0ovtlnv",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate had skill B","d3","1",5,TRUE,1,"A","A","A=1"
"974","uoa0ovtlnv",0,"10%","50%","80%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"975","uoa0ovtlnv",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"976","uoa0ovtlnv",1,"80%","50%","10%","50%","group",1,0,0,0,"The postdoc did not attend","c3","1",6,TRUE,2,"A","A","A=0"
"977","uoa0ovtlnv",1,"80%","50%","10%","50%","group",1,1,1,0,"The postdoc talked about the paper","c5","1",7,TRUE,3,"Au","Au=1","Au=1"
"978","uoa0ovtlnv",0,"10%","50%","80%","50%","job",1,1,1,1,"The candidate had skill B","d7","1",5,TRUE,5,"B","B","B=1"
"979","uoa0ovtlnv",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","1",8,TRUE,4,"Au","Au=0","Au=0"
"980","uoa0ovtlnv",0,"10%","50%","80%","50%","group",1,1,0,0,"The lecturer did not talk about the paper","c4","1",4,TRUE,4,"Au","Au=0","Au=0"
"981","uoykg3s46w",0,"10%","50%","80%","50%","cook",1,1,1,1,"The chef completed the main dish","d7","1",1,TRUE,1,"A","A","A=1"
"982","uoykg3s46w",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"983","uoykg3s46w",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"984","uoykg3s46w",0,"10%","50%","80%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4","1",4,TRUE,4,"Au","Au=0","Au=0"
"985","uoykg3s46w",0,"10%","50%","80%","50%","group",0,0,0,1,"The postdoc did not attend","d1","1",6,TRUE,6,"B","B","B=0"
"986","uq6ebx8dzd",0,"10%","50%","80%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"987","uq6ebx8dzd",1,"80%","50%","10%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"988","uq6ebx8dzd",1,"80%","50%","10%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","1",8,TRUE,4,"Au","Au=0","Au=0"
"989","uq6ebx8dzd",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"990","uq6ebx8dzd",0,"10%","50%","80%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","1",3,TRUE,3,"Au","Au=1","Au=1"
"991","uq6ebx8dzd",0,"10%","50%","80%","50%","group",0,1,0,0,"The lecturer did not attend","c2","1",2,TRUE,2,"A","A","A=0"
"992","uq6ebx8dzd",1,"80%","50%","10%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2","1",8,TRUE,4,"Au","Au=0","Au=0"
"993","uq6ebx8dzd",1,"80%","50%","10%","50%","job",1,1,1,0,"The candidate demonstrated skill B","c5","1",7,TRUE,3,"Au","Au=1","Au=1"
"994","uq6ebx8dzd",1,"80%","50%","10%","50%","job",0,0,0,1,"The candidate did not have skill A","d1","1",2,TRUE,6,"B","B","B=0"
"995","uv2h50pkyf",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"996","uv2h50pkyf",1,"80%","50%","10%","50%","cook",1,1,0,0,"The main dish did not impress the panel","c4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"997","uv2h50pkyf",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"998","uv2h50pkyf",1,"80%","50%","10%","50%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"999","uvqp44syzj",0,"10%","50%","80%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"1000","uvqp44syzj",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill A","c1","1",2,TRUE,2,"A","A","A=0"
"1001","uvqp44syzj",1,"80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not talk about the paper","d1","1",4,FALSE,8,"Bu","Bu=0","Bu=0"
"1002","uvqp44syzj",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","1",2,TRUE,6,"B","B","B=0"
"1003","uvqp44syzj",1,"80%","50%","10%","50%","cook",1,0,0,1,"The chef completed the main dish","d4","1",1,FALSE,5,"B","B","B=1"
"1004","v2kysdqn7q",0,"10%","50%","80%","50%","job",1,0,0,1,"The candidate had skill A","d4","1",1,FALSE,1,"A","A","A=1"
"1005","v2kysdqn7q",0,"10%","50%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1","1",6,TRUE,6,"B","B","B=0"
"1006","v2kysdqn7q",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1","1",6,TRUE,6,"B","B","B=0"
"1007","v2kysdqn7q",0,"10%","50%","80%","50%","cook",1,1,1,1,"The chef completed the main dish","d7","1",1,TRUE,1,"A","A","A=1"
"1008","v54ftyo0dk",0,"10%","50%","80%","50%","group",0,1,0,0,"The postdoc attended","c2","1",5,FALSE,5,"B","B","B=1"
"1009","v54ftyo0dk",1,"80%","50%","10%","50%","cook",1,0,0,0,"The chef did not complete the dessert","c3","1",6,TRUE,2,"A","A","A=0"
"1010","v8dz8bhs4o",1,"80%","50%","10%","50%","cook",1,1,0,0,"The dessert did not impress the panel","c4","1",8,TRUE,4,"Au","Au=0","Au=0"
"1011","v8dz8bhs4o",0,"10%","50%","80%","50%","job",1,0,0,0,"The candidate did not demonstrate skill A","c3","1",4,TRUE,4,"Au","Au=0","Au=0"
"1012","v8dz8bhs4o",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer attended","d5","1",1,TRUE,1,"A","A","A=1"
"1013","v8dz8bhs4o",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"1014","v8dz8bhs4o",0,"10%","50%","80%","50%","group",0,0,0,0,"The postdoc did not attend","c1","1",6,TRUE,6,"B","B","B=0"
"1015","vbdf709zh9",1,"80%","50%","10%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"1016","vbdf709zh9",1,"80%","50%","10%","50%","group",1,1,0,1,"The lecturer did not talk about the paper","d6","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"1017","ve8dva9lhw",0,"10%","50%","80%","50%","group",1,1,1,1,"The postdoc talked about the paper","d7","1",7,TRUE,7,"Bu","Bu=1","Bu=1"
"1018","ve8dva9lhw",0,"10%","50%","80%","50%","job",0,0,0,1,"The candidate did not have skill B","d1","1",6,TRUE,6,"B","B","B=0"
"1019","ve8dva9lhw",1,"80%","50%","10%","50%","cook",0,1,0,0,"The main dish did not impress the panel","c2","1",4,FALSE,8,"Bu","Bu=0","Bu=0"
"1020","ve8dva9lhw",1,"80%","50%","10%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","1",8,TRUE,4,"Au","Au=0","Au=0"
"1021","vmeb5dwokt",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"1022","vmeb5dwokt",1,"80%","50%","10%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","1",8,TRUE,4,"Au","Au=0","Au=0"
"1023","vmgo8uu6k2",1,"80%","50%","10%","50%","job",1,0,0,0,"The candidate did not have skill B","c3","1",6,TRUE,2,"A","A","A=0"
"1024","vmgo8uu6k2",0,"10%","50%","80%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","1",3,TRUE,3,"Au","Au=1","Au=1"
"1025","vmgo8uu6k2",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"1026","vmgo8uu6k2",0,"10%","50%","80%","50%","cook",0,0,0,0,"The chef did not complete the dessert","c1","1",6,TRUE,6,"B","B","B=0"
"1027","vnyvpxbec1",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"1028","vnyvpxbec1",0,"10%","50%","80%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1","1",2,TRUE,2,"A","A","A=0"
"1029","vnyvpxbec1",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"1030","vnyvpxbec1",0,"10%","50%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6","1",4,TRUE,4,"Au","Au=0","Au=0"
"1031","vnyvpxbec1",0,"10%","50%","80%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"1032","vnyvpxbec1",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the main dish","d1","1",2,TRUE,2,"A","A","A=0"
"1033","vwxgt9amyg",0,"10%","50%","80%","50%","cook",1,1,1,1,"The chef completed the main dish","d7","1",1,TRUE,1,"A","A","A=1"
"1034","vwxgt9amyg",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","1",2,TRUE,6,"B","B","B=0"
"1035","vwxgt9amyg",0,"10%","50%","80%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","1",4,TRUE,4,"Au","Au=0","Au=0"
"1036","w94ftrkuzs",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"1037","w94ftrkuzs",0,"10%","50%","80%","50%","group",1,1,1,1,"The lecturer attended","d7","1",1,TRUE,1,"A","A","A=1"
"1038","w94ftrkuzs",0,"10%","50%","80%","50%","group",0,1,0,1,"The lecturer did not attend","d2","1",2,TRUE,2,"A","A","A=0"
"1039","w94ftrkuzs",1,"80%","50%","10%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","1",4,TRUE,8,"Bu","Bu=0","Bu=0"
"1040","wclnju9n0c",0,"10%","50%","80%","50%","group",0,1,0,1,"The lecturer did not attend","d2","1",2,TRUE,2,"A","A","A=0"
"1041","wclnju9n0c",1,"80%","50%","10%","50%","cook",1,1,1,1,"The main dish impressed the panel","d7","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"1042","wclnju9n0c",0,"10%","50%","80%","50%","cook",1,0,0,0,"The main dish did not impress the panel","c3","1",4,TRUE,4,"Au","Au=0","Au=0"
"1043","wclnju9n0c",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"1044","wclnju9n0c",0,"10%","50%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"1045","wclnju9n0c",0,"10%","50%","80%","50%","cook",0,1,0,0,"The chef did not complete the main dish","c2","1",2,TRUE,2,"A","A","A=0"
"1046","wclnju9n0c",0,"10%","50%","80%","50%","group",1,1,0,1,"The postdoc did not talk about the paper","d6","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"1047","wepf2bqdnj",1,"80%","50%","10%","50%","group",0,1,0,1,"The lecturer did not attend","d2","1",2,TRUE,6,"B","B","B=0"
"1048","wepf2bqdnj",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3","1",7,TRUE,3,"Au","Au=1","Au=1"
"1049","wepf2bqdnj",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","1",3,TRUE,3,"Au","Au=1","Au=1"
"1050","wepf2bqdnj",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1","1",6,TRUE,6,"B","B","B=0"
"1051","wepf2bqdnj",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer talked about the paper","d7","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
"1052","wepf2bqdnj",0,"10%","50%","80%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4","1",4,TRUE,4,"Au","Au=0","Au=0"
"1053","wg8nqfb6he",0,"10%","50%","80%","50%","group",0,0,0,1,"The postdoc did not attend","d1","1",6,TRUE,6,"B","B","B=0"
"1054","wg8nqfb6he",0,"10%","50%","80%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"1055","wg8nqfb6he",0,"10%","50%","80%","50%","group",0,1,0,0,"The postdoc did not talk about the paper","c2","1",8,TRUE,8,"Bu","Bu=0","Bu=0"
"1056","wh6qudozua",1,"80%","50%","10%","50%","job",0,1,0,0,"The candidate did not demonstrate skill B","c2","1",8,TRUE,4,"Au","Au=0","Au=0"
"1057","wh6qudozua",0,"10%","50%","80%","50%","cook",0,1,0,1,"The chef did not complete the main dish","d2","1",2,TRUE,2,"A","A","A=0"
"1058","wlpu3nk3td",1,"80%","50%","10%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5","1",3,TRUE,7,"Bu","Bu=1","Bu=1"
