"","subject_id","cb","prob0","prob1","prob2","prob3","scenario","A","B","E","S","answer","trialtype"
"1119","bqeng8n1rm",0,"10%","50%","80%","50%","cook",0,0,0,1,"The dessert did not impress the panel","d1"
"1120","bqeng8n1rm",1,"50%","80%","50%","10%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6"
"1121","bqeng8n1rm",1,"80%","50%","10%","70%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"1122","bqeng8n1rm",0,"10%","70%","80%","50%","job",1,0,0,0,"The candidate did not demonstrate skill A","c3"
"1123","bqeng8n1rm",1,"50%","80%","50%","10%","group",0,1,0,0,"The postdoc did not talk about the paper","c2"
"1124","bqeng8n1rm",1,"80%","50%","10%","50%","group",1,1,1,0,"The lecturer talked about the paper","c5"
"1125","bu7ba6c6uj",1,"50%","80%","50%","10%","cook",1,1,1,0,"The dessert impressed the panel","c5"
"1126","bu7ba6c6uj",0,"10%","50%","80%","50%","group",0,1,0,1,"The lecturer did not attend","d2"
"1127","bu7ba6c6uj",0,"10%","50%","80%","50%","job",1,1,1,1,"The candidate demonstrated skill A","d7"
"1128","bu7ba6c6uj",0,"10%","70%","80%","50%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6"
"1129","bu7ba6c6uj",1,"80%","50%","10%","50%","cook",1,0,0,0,"The chef did not complete the dessert","c3"
"1130","bu7ba6c6uj",0,"50%","10%","50%","80%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"1131","bu7ba6c6uj",1,"80%","50%","10%","70%","cook",0,1,0,0,"The chef did not complete the main dish","c2"
"1132","bu7ba6c6uj",0,"10%","70%","80%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4"
"1133","bu7ba6c6uj",1,"50%","80%","50%","10%","job",1,0,1,1,"The candidate demonstrated skill A","d5"
"1134","bu7ba6c6uj",0,"10%","70%","80%","50%","group",1,1,0,0,"The postdoc did not talk about the paper","c4"
"1135","bu7ba6c6uj",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1"
"1136","bu7ba6c6uj",1,"80%","50%","10%","70%","group",0,0,0,0,"The lecturer did not attend","c1"
"1137","bxjn6wm3ru",1,"50%","80%","50%","10%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"1138","bxjn6wm3ru",1,"80%","50%","10%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1"
"1139","bxjn6wm3ru",0,"10%","50%","80%","50%","job",1,1,1,0,"The candidate demonstrated skill A","c5"
"1140","bxjn6wm3ru",1,"50%","80%","50%","10%","job",0,1,1,1,"The candidate did not have skill A","d3"
"1141","bxjn6wm3ru",1,"50%","80%","50%","10%","cook",0,1,0,0,"The chef did not complete the main dish","c2"
"1142","bxjn6wm3ru",0,"50%","10%","50%","80%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6"
"1143","bxjn6wm3ru",0,"50%","10%","50%","80%","job",0,0,0,1,"The candidate did not have skill B","d1"
"1144","bxjn6wm3ru",0,"10%","50%","80%","50%","group",0,1,0,1,"The postdoc did not talk about the paper","d2"
"1145","bxjn6wm3ru",1,"50%","80%","50%","10%","job",1,0,0,0,"The candidate did not have skill B","c3"
"1146","bxjn6wm3ru",0,"50%","10%","50%","80%","job",1,1,1,1,"The candidate demonstrated skill A","d7"
"1147","bxjn6wm3ru",0,"50%","10%","50%","80%","cook",1,0,0,1,"The main dish did not impress the panel","d4"
"1148","bxjn6wm3ru",0,"50%","10%","50%","80%","cook",1,1,0,0,"The dessert did not impress the panel","c4"
"1149","cvew52n2ky",1,"80%","50%","10%","50%","group",1,1,0,1,"The lecturer did not talk about the paper","d6"
"1150","cvew52n2ky",0,"10%","50%","80%","50%","group",1,0,0,0,"The lecturer did not attend","c3"
"1151","cvew52n2ky",0,"10%","50%","80%","50%","cook",1,1,0,0,"The main dish did not impress the panel","c4"
"1152","cvew52n2ky",0,"10%","70%","80%","50%","job",0,1,0,1,"The candidate had skill B","d2"
"1153","cvew52n2ky",1,"80%","50%","10%","50%","cook",0,1,0,0,"The chef completed the main dish","c2"
"1154","cvew52n2ky",0,"10%","70%","80%","50%","cook",1,0,0,1,"The chef did not complete the dessert","d4"
"1155","cvew52n2ky",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate did not have skill A","d1"
"1156","cvew52n2ky",0,"10%","50%","80%","50%","job",1,1,1,1,"The candidate had skill A","d7"
"1157","cvew52n2ky",1,"80%","50%","10%","70%","job",1,0,1,1,"The candidate did not demonstrate skill A","d5"
"1158","cvew52n2ky",0,"50%","10%","50%","80%","cook",0,0,0,0,"The chef did not complete the main dish","c1"
"1159","cvew52n2ky",0,"10%","50%","80%","50%","group",0,1,1,1,"The lecturer did not attend","d3"
"1160","cvew52n2ky",1,"80%","50%","10%","70%","group",1,1,1,0,"The lecturer attended","c5"
"1161","d1pvrry4qf",1,"50%","80%","50%","10%","cook",0,1,0,1,"The chef did not complete the main dish","d2"
"1162","d1pvrry4qf",1,"80%","50%","10%","70%","group",1,1,0,1,"The postdoc attended","d6"
"1163","d1pvrry4qf",0,"10%","50%","80%","50%","job",0,0,0,1,"The candidate did not demonstrate skill B","d1"
"1164","d1pvrry4qf",0,"10%","50%","80%","50%","cook",1,0,0,1,"The main dish did not impress the panel","d4"
"1165","d1pvrry4qf",1,"50%","80%","50%","10%","cook",0,0,0,0,"The chef did not complete the main dish","c1"
"1166","d1pvrry4qf",0,"50%","10%","50%","80%","group",1,1,1,0,"The lecturer talked about the paper","c5"
"1167","d1pvrry4qf",1,"50%","80%","50%","10%","job",1,0,0,0,"The candidate did not demonstrate skill A","c3"
"1168","d1pvrry4qf",1,"80%","50%","10%","70%","group",1,1,0,0,"The postdoc did not talk about the paper","c4"
"1169","d1pvrry4qf",0,"10%","50%","80%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"1170","d1pvrry4qf",1,"50%","80%","50%","10%","group",1,1,1,1,"The postdoc talked about the paper","d7"
"1171","d1pvrry4qf",1,"80%","50%","10%","70%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"1172","d1pvrry4qf",0,"50%","10%","50%","80%","cook",0,1,0,0,"The dessert did not impress the panel","c2"
"1173","dau3yg24ot",1,"50%","80%","50%","10%","cook",0,0,0,0,"The chef did not complete the main dish","c1"
"1174","dau3yg24ot",1,"80%","50%","10%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4"
"1175","dau3yg24ot",1,"80%","50%","10%","50%","job",1,1,1,1,"The candidate had skill A","d7"
"1176","dau3yg24ot",1,"50%","80%","50%","10%","job",1,0,1,1,"The candidate demonstrated skill A","d5"
"1177","dau3yg24ot",1,"50%","80%","50%","10%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4"
"1178","dau3yg24ot",1,"80%","50%","10%","70%","cook",1,1,0,1,"The main dish did not impress the panel","d6"
"1179","dau3yg24ot",1,"80%","50%","10%","50%","job",0,0,0,1,"The candidate did not have skill B","d1"
"1180","dau3yg24ot",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not demonstrate skill A","d2"
"1181","dau3yg24ot",1,"80%","50%","10%","70%","job",0,1,0,0,"The candidate did not have skill A","c2"
"1182","dau3yg24ot",1,"80%","50%","10%","70%","cook",1,0,0,0,"The chef did not complete the dessert","c3"
"1183","dau3yg24ot",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"1184","dau3yg24ot",0,"10%","50%","80%","50%","cook",1,1,1,0,"The main dish impressed the panel","c5"
"1185","dgo1kzk0r9",1,"80%","50%","10%","50%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"1186","dgo1kzk0r9",1,"80%","50%","10%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1"
"1187","dgo1kzk0r9",1,"80%","50%","10%","50%","group",1,0,1,1,"The postdoc talked about the paper","d5"
"1188","dgo1kzk0r9",0,"50%","10%","50%","80%","job",0,0,0,1,"The candidate did not have skill B","d1"
"1189","dgo1kzk0r9",1,"80%","50%","10%","70%","job",1,1,1,0,"The candidate demonstrated skill B","c5"
"1190","dgo1kzk0r9",0,"50%","10%","50%","80%","job",0,1,0,0,"The candidate did not demonstrate skill B","c2"
"1191","dgo1kzk0r9",0,"10%","70%","80%","50%","cook",1,1,1,1,"The main dish impressed the panel","d7"
"1192","dgo1kzk0r9",0,"50%","10%","50%","80%","cook",1,0,0,0,"The chef did not complete the dessert","c3"
"1193","dgo1kzk0r9",0,"10%","70%","80%","50%","cook",1,1,0,0,"The dessert did not impress the panel","c4"
"1194","dgo1kzk0r9",1,"50%","80%","50%","10%","job",1,0,0,1,"The candidate did not have skill B","d4"
"1195","dgo1kzk0r9",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2"
"1196","dgo1kzk0r9",0,"50%","10%","50%","80%","job",1,1,0,1,"The candidate did not demonstrate skill B","d6"
"1197","dn2dr6uogu",1,"50%","80%","50%","10%","cook",1,0,0,0,"The chef completed the main dish","c3"
"1198","dn2dr6uogu",1,"80%","50%","10%","70%","group",1,1,0,1,"The lecturer talked about the paper","d6"
"1199","dn2dr6uogu",1,"80%","50%","10%","50%","group",0,0,0,0,"The lecturer did not attend","c1"
"1200","dn2dr6uogu",1,"80%","50%","10%","50%","job",0,1,1,1,"The candidate demonstrated skill B","d3"
"1201","dn2dr6uogu",0,"10%","50%","80%","50%","group",1,1,1,0,"The lecturer talked about the paper","c5"
"1202","dn2dr6uogu",0,"10%","70%","80%","50%","job",0,1,0,1,"The candidate had skill B","d2"
"1203","dn2dr6uogu",1,"80%","50%","10%","50%","group",0,1,0,0,"The postdoc attended","c2"
"1204","dn2dr6uogu",1,"80%","50%","10%","50%","job",1,1,0,0,"The candidate did not demonstrate skill A","c4"
"1205","dn2dr6uogu",0,"50%","10%","50%","80%","group",1,1,1,1,"The lecturer talked about the paper","d7"
"1206","dn2dr6uogu",0,"10%","70%","80%","50%","job",0,0,0,1,"The candidate did not have skill A","d1"
"1207","dn2dr6uogu",0,"10%","50%","80%","50%","job",1,0,1,1,"The candidate demonstrated skill A","d5"
"1208","dn2dr6uogu",1,"80%","50%","10%","70%","cook",1,0,0,1,"The chef completed the main dish","d4"
"1209","dnolw4crgb",1,"50%","80%","50%","10%","cook",1,1,1,0,"The chef completed the main dish","c5"
"1210","dnolw4crgb",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not demonstrate skill A","c1"
"1211","dnolw4crgb",0,"50%","10%","50%","80%","group",0,1,1,1,"The postdoc attended","d3"
"1212","dnolw4crgb",0,"10%","70%","80%","50%","cook",1,1,0,1,"The dessert did not impress the panel","d6"
"1213","dnolw4crgb",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer attended","d5"
"1214","dnolw4crgb",1,"80%","50%","10%","70%","group",1,1,0,0,"The lecturer did not talk about the paper","c4"
"1215","dnolw4crgb",1,"50%","80%","50%","10%","job",1,0,0,0,"The candidate did not demonstrate skill A","c3"
"1216","dnolw4crgb",0,"50%","10%","50%","80%","job",1,1,1,1,"The candidate demonstrated skill B","d7"
"1217","dnolw4crgb",0,"10%","50%","80%","50%","group",0,0,0,1,"The postdoc did not attend","d1"
"1218","dnolw4crgb",1,"80%","50%","10%","70%","group",0,1,0,0,"The postdoc attended","c2"
"1219","dnolw4crgb",1,"80%","50%","10%","50%","job",0,1,0,1,"The candidate did not have skill A","d2"
"1220","dnolw4crgb",0,"10%","50%","80%","50%","job",1,0,0,1,"The candidate did not have skill B","d4"
"1221","dqwr0lcj39",1,"50%","80%","50%","10%","group",1,1,1,0,"The lecturer talked about the paper","c5"
"1222","dqwr0lcj39",1,"80%","50%","10%","70%","job",1,0,0,1,"The candidate did not have skill B","d4"
"1223","dqwr0lcj39",0,"10%","50%","80%","50%","group",0,1,0,0,"The postdoc attended","c2"
"1224","dqwr0lcj39",0,"10%","70%","80%","50%","cook",0,1,0,1,"The chef completed the dessert","d2"
"1225","dqwr0lcj39",1,"80%","50%","10%","70%","job",0,1,1,1,"The candidate had skill B","d3"
"1226","dqwr0lcj39",0,"10%","70%","80%","50%","group",1,0,1,1,"The lecturer attended","d5"
"1227","dqwr0lcj39",1,"80%","50%","10%","50%","group",1,1,1,1,"The lecturer attended","d7"
"1228","dqwr0lcj39",0,"50%","10%","50%","80%","group",1,1,0,1,"The lecturer did not talk about the paper","d6"
"1229","dqwr0lcj39",0,"50%","10%","50%","80%","group",1,0,0,0,"The postdoc did not attend","c3"
"1230","dqwr0lcj39",0,"50%","10%","50%","80%","group",1,1,0,0,"The lecturer did not talk about the paper","c4"
"1231","dqwr0lcj39",0,"10%","70%","80%","50%","cook",0,0,0,0,"The chef did not complete the main dish","c1"
"1232","dqwr0lcj39",0,"10%","70%","80%","50%","job",0,0,0,1,"The candidate did not have skill A","d1"
"1233","dsl37ubkqv",1,"80%","50%","10%","70%","cook",0,1,0,0,"The chef did not complete the main dish","c2"
"1234","dsl37ubkqv",0,"10%","70%","80%","50%","group",1,1,1,0,"The lecturer attended","c5"
"1235","dsl37ubkqv",0,"50%","10%","50%","80%","group",1,1,0,0,"The postdoc did not talk about the paper","c4"
"1236","dsl37ubkqv",1,"50%","80%","50%","10%","job",0,0,0,1,"The candidate did not have skill A","d1"
"1237","dsl37ubkqv",0,"50%","10%","50%","80%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6"
"1238","dsl37ubkqv",0,"10%","50%","80%","50%","group",1,0,1,1,"The lecturer talked about the paper","d5"
"1239","dsl37ubkqv",0,"10%","70%","80%","50%","group",0,1,0,1,"The lecturer did not attend","d2"
"1240","dsl37ubkqv",1,"80%","50%","10%","50%","cook",0,0,0,0,"The chef did not complete the dessert","c1"
"1241","dsl37ubkqv",0,"50%","10%","50%","80%","group",1,1,1,1,"The postdoc talked about the paper","d7"
"1242","dsl37ubkqv",0,"10%","70%","80%","50%","group",1,0,0,0,"The postdoc did not attend","c3"
"1243","dsl37ubkqv",0,"50%","10%","50%","80%","job",1,0,0,1,"The candidate did not have skill B","d4"
"1244","dsl37ubkqv",0,"10%","50%","80%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3"
"1245","dv0whnktlt",1,"50%","80%","50%","10%","group",0,1,1,1,"The postdoc talked about the paper","d3"
"1246","dv0whnktlt",1,"80%","50%","10%","50%","cook",1,1,1,0,"The chef completed the dessert","c5"
"1247","dv0whnktlt",0,"10%","70%","80%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4"
"1248","dv0whnktlt",1,"80%","50%","10%","70%","cook",1,1,1,1,"The chef completed the dessert","d7"
"1249","dv0whnktlt",1,"50%","80%","50%","10%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"1250","dv0whnktlt",1,"80%","50%","10%","50%","group",1,1,0,1,"The postdoc did not talk about the paper","d6"
"1251","dv0whnktlt",1,"80%","50%","10%","70%","cook",0,0,0,1,"The main dish did not impress the panel","d1"
"1252","dv0whnktlt",0,"50%","10%","50%","80%","job",1,1,0,0,"The candidate had skill A","c4"
"1253","dv0whnktlt",1,"50%","80%","50%","10%","job",0,1,0,0,"The candidate had skill B","c2"
"1254","dv0whnktlt",1,"80%","50%","10%","70%","cook",1,0,0,0,"The chef did not complete the dessert","c3"
"1255","dv0whnktlt",1,"80%","50%","10%","70%","group",0,1,0,1,"The postdoc attended","d2"
"1256","dv0whnktlt",0,"10%","50%","80%","50%","job",0,0,0,0,"The candidate did not have skill A","c1"
"1257","dw313kkz0w",0,"50%","10%","50%","80%","job",1,0,1,1,"The candidate demonstrated skill A","d5"
"1258","dw313kkz0w",1,"50%","80%","50%","10%","group",0,1,0,1,"The postdoc did not talk about the paper","d2"
"1259","dw313kkz0w",1,"80%","50%","10%","50%","cook",1,0,0,1,"The chef did not complete the dessert","d4"
"1260","dw313kkz0w",0,"10%","50%","80%","50%","cook",1,1,0,0,"The dessert did not impress the panel","c4"
"1261","dw313kkz0w",0,"10%","70%","80%","50%","cook",1,0,0,0,"The chef did not complete the dessert","c3"
"1262","dw313kkz0w",1,"80%","50%","10%","70%","job",1,1,1,0,"The candidate had skill B","c5"
"1263","dw313kkz0w",1,"80%","50%","10%","70%","cook",0,0,0,0,"The chef did not complete the main dish","c1"
"1264","dw313kkz0w",0,"50%","10%","50%","80%","cook",0,1,0,0,"The chef did not complete the main dish","c2"
"1265","dw313kkz0w",1,"80%","50%","10%","50%","cook",1,1,1,1,"The dessert impressed the panel","d7"
"1266","dw313kkz0w",1,"80%","50%","10%","70%","job",0,0,0,1,"The candidate did not have skill A","d1"
"1267","dw313kkz0w",1,"50%","80%","50%","10%","job",0,1,1,1,"The candidate demonstrated skill B","d3"
"1268","dw313kkz0w",0,"10%","70%","80%","50%","cook",1,1,0,1,"The main dish impressed the panel","d6"
"1269","dxovy1msvp",1,"80%","50%","10%","70%","group",0,0,0,0,"The postdoc did not attend","c1"
"1270","dxovy1msvp",0,"10%","70%","80%","50%","cook",1,1,1,1,"The main dish impressed the panel","d7"
"1271","dxovy1msvp",1,"80%","50%","10%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3"
"1272","dxovy1msvp",1,"80%","50%","10%","50%","cook",1,1,1,0,"The chef completed the dessert","c5"
"1273","dxovy1msvp",1,"50%","80%","50%","10%","job",1,1,0,0,"The candidate demonstrated skill B","c4"
"1274","dxovy1msvp",0,"10%","50%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"1275","dxovy1msvp",1,"80%","50%","10%","70%","group",1,0,0,0,"The postdoc did not attend","c3"
"1276","dxovy1msvp",0,"10%","50%","80%","50%","job",0,1,0,0,"The candidate demonstrated skill B","c2"
"1277","dxovy1msvp",0,"10%","70%","80%","50%","group",0,0,0,1,"The postdoc did not attend","d1"
"1278","dxovy1msvp",1,"50%","80%","50%","10%","cook",0,1,0,1,"The dessert did not impress the panel","d2"
"1279","dxovy1msvp",0,"10%","50%","80%","50%","group",1,0,0,1,"The lecturer did not talk about the paper","d4"
"1280","dxovy1msvp",0,"50%","10%","50%","80%","job",1,1,0,1,"The candidate demonstrated skill A","d6"
"1281","e00b0dq7kj",1,"50%","80%","50%","10%","job",1,1,1,1,"The candidate demonstrated skill A","d7"
"1282","e00b0dq7kj",0,"10%","70%","80%","50%","cook",1,0,0,0,"The chef did not complete the dessert","c3"
"1283","e00b0dq7kj",1,"80%","50%","10%","70%","cook",1,1,1,0,"The dessert impressed the panel","c5"
"1284","e00b0dq7kj",0,"10%","70%","80%","50%","job",1,1,0,0,"The candidate did not demonstrate skill B","c4"
"1285","e00b0dq7kj",0,"10%","50%","80%","50%","cook",0,0,0,1,"The chef did not complete the dessert","d1"
"1286","e00b0dq7kj",0,"50%","10%","50%","80%","job",1,0,1,1,"The candidate demonstrated skill A","d5"
"1287","e00b0dq7kj",1,"80%","50%","10%","50%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6"
"1288","e00b0dq7kj",1,"80%","50%","10%","70%","job",1,0,0,1,"The candidate did not demonstrate skill A","d4"
"1289","e00b0dq7kj",1,"80%","50%","10%","50%","group",0,1,1,1,"The postdoc talked about the paper","d3"
"1290","e00b0dq7kj",1,"80%","50%","10%","70%","job",0,1,0,1,"The candidate did not demonstrate skill B","d2"
"1291","e00b0dq7kj",0,"10%","50%","80%","50%","cook",0,0,0,0,"The chef did not complete the dessert","c1"
"1292","e00b0dq7kj",0,"10%","70%","80%","50%","cook",0,1,0,0,"The dessert did not impress the panel","c2"
"1293","ejgkp5uxdm",0,"10%","50%","80%","50%","cook",1,1,1,0,"The chef completed the main dish","c5"
"1294","ejgkp5uxdm",1,"80%","50%","10%","50%","group",0,0,0,1,"The lecturer did not attend","d1"
"1295","ejgkp5uxdm",0,"10%","70%","80%","50%","cook",1,0,1,1,"The main dish impressed the panel","d5"
"1296","ejgkp5uxdm",1,"50%","80%","50%","10%","group",1,1,0,0,"The postdoc did not talk about the paper","c4"
"1297","ejgkp5uxdm",1,"50%","80%","50%","10%","cook",0,1,1,1,"The dessert impressed the panel","d3"
"1298","ejgkp5uxdm",1,"50%","80%","50%","10%","job",1,0,0,1,"The candidate did not demonstrate skill B","d4"
"1299","ejgkp5uxdm",1,"80%","50%","10%","50%","group",1,0,0,0,"The lecturer did not attend","c3"
"1300","ejgkp5uxdm",0,"50%","10%","50%","80%","group",1,1,1,1,"The postdoc talked about the paper","d7"
"1301","ejgkp5uxdm",0,"50%","10%","50%","80%","job",1,1,0,1,"The candidate did not demonstrate skill A","d6"
"1302","ejgkp5uxdm",0,"10%","50%","80%","50%","job",0,1,0,1,"The candidate did not have skill A","d2"
"1303","ejgkp5uxdm",1,"50%","80%","50%","10%","job",0,1,0,0,"The candidate did not demonstrate skill B","c2"
